"player","shotCount","totalGoalsScored","xG","avgShotDist","openPlay","setPiece","penalty","fromCorner","directFK","rightFoot","leftFoot","head"
"Marco Friedl",1,1,0.104520239068994,21.2490827690989,0.857142857142857,0,0,0.142857142857143,0,0.428571428571429,0.428571428571429,0.142857142857143
"Marius Wolf",1.27272727272727,1,0.0944791630926457,16.9400252138234,0.727272727272727,0.0909090909090909,0,0.454545454545455,0,0.818181818181818,0.181818181818182,0.272727272727273
"Marvin Friedrich",1.75,1,0.114404267631471,14.7324420347616,0.333333333333333,0.666666666666667,0,0.75,0,0.666666666666667,0.25,0.833333333333333
"Mats Hummels",1.63636363636364,1,0.106678095984865,10.0740405850249,0.0909090909090909,0.0909090909090909,0,1.45454545454545,0,0.0909090909090909,0,1.36363636363636
"Matthias Ginter",1.44444444444444,1,0.207119491779142,13.6223743526612,0.444444444444444,0.333333333333333,0,0.666666666666667,0,0.444444444444444,0.111111111111111,0.777777777777778
"Matthias Zimmermann",1.15384615384615,1,0.0299274949356914,23.7433626461427,1,0.153846153846154,0,0,0,1,0.153846153846154,0
"Maximilian Mittelstädt",1.21428571428571,1,0.0384275959804656,22.7117258265826,1,0,0,0.214285714285714,0,0.0714285714285714,1.07142857142857,0.0714285714285714
"Michael Gregoritsch",2.22222222222222,1,0.330635040791498,13.5697147826566,1.33333333333333,0.111111111111111,0,0.555555555555556,0.222222222222222,0.111111111111111,1,1.11111111111111
"Michael Parensen",1,1,0.30327733233571,14.0414961755415,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333
"Nadiem Amiri",1.94444444444444,1,0.110717383808353,22.4863954110015,1.77777777777778,0,0,0.111111111111111,0.0555555555555556,1.61111111111111,0.333333333333333,0
"Neven Subotic",1.625,1,0.130601534736343,12.6005211072875,0.125,0.625,0,0.875,0,0.625,0.25,0.75
"Nico Elvedi",1,1,0.0840772701693434,10.4775204952458,0,0.285714285714286,0,0.714285714285714,0,0.142857142857143,0.142857142857143,0.714285714285714
"Nico Schulz",1.5,1,0.0924127418547872,19.6159048406102,1.5,0,0,0,0,0.25,1.25,0
"Nicolas Höfler",1.5,1,0.17422894754314,18.2793679560843,1,0.142857142857143,0,0.357142857142857,0,0.5,0.714285714285714,0.285714285714286
"Niklas Stark",1,1,0.0860524204160487,13.0208234428344,0.142857142857143,0.428571428571429,0,0.428571428571429,0,0.142857142857143,0,0.857142857142857
"Niko Gießelmann",2,1,0.0720320724261307,22.0864955293033,1.16666666666667,0.166666666666667,0,0.333333333333333,0.333333333333333,0.5,1.33333333333333,0.166666666666667
"Rabbi Matondo",2.16666666666667,1,0.17168282965819,19.7116437249004,1.5,0,0,0.666666666666667,0,1.66666666666667,0.5,0
"Rafael Czichos",1.22222222222222,1,0.195568294574817,11.0766198659107,0.222222222222222,0.222222222222222,0,0.777777777777778,0,0.222222222222222,0.222222222222222,0.777777777777778
"Robin Knoche",1,1,0.0726871425285935,11.0514404407595,0,0.25,0,0.75,0,0.25,0,0.75
"Robin Koch",1.78571428571429,1,0.231772811817271,12.9127963204477,0.642857142857143,0.428571428571429,0,0.714285714285714,0,0.571428571428571,0,1.21428571428571
"Roland Sallai",1.88888888888889,1,0.188968608776728,16.6358920470457,1.44444444444444,0.111111111111111,0,0.333333333333333,0,0.777777777777778,0.555555555555556,0.444444444444444
"Salomon Kalou",1.66666666666667,1,0.36538315191865,9.00252448762404,1.66666666666667,0,0,0,0,1,0,0.666666666666667
"Sebastian Rudy",1.63636363636364,1,0.0501061571253974,26.0307717196367,1.36363636363636,0.0909090909090909,0,0.181818181818182,0,1.36363636363636,0.181818181818182,0.0909090909090909
"Sebastian Vasiliadis",1.6875,1,0.0674957279115916,21.0520454426019,1.4375,0.125,0,0.125,0,1.4375,0.1875,0.0625
"Sergio Córdova",2,1,0.499532178044319,13.0957343229812,2,0,0,0,0,1,1,0
"Stefan Lainer",1.18181818181818,1,0.174416831779209,15.3258320438278,0.454545454545455,0.363636363636364,0,0.363636363636364,0,0.454545454545455,0.363636363636364,0.363636363636364
"Theodor Gebre Selassie",1.33333333333333,1,0.129325214152535,10.3833732444691,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,1
"Tin Jedvaj",1,1,0.0394749680999667,14.6235645582581,0.25,0.125,0,0.625,0,0.25,0.125,0.625
"Weston McKennie",1.9,1,0.159241047687829,15.8643862762668,1.3,0.3,0,0.3,0,1.1,0.4,0.4
"Willi Orban",1.75,1,0.182846093201079,14.9037705337405,0.5,0.25,0,0.75,0.25,0.5,0.25,1
"William",2,1,0.173263928025133,21.343354593151,1.44444444444444,0.111111111111111,0,0.333333333333333,0.111111111111111,1.22222222222222,0.333333333333333,0.444444444444444
"Xaver Schlager",1.90909090909091,1,0.0781411310996523,20.7398117026755,1.27272727272727,0.0909090909090909,0,0.545454545454545,0,0.818181818181818,1,0.0909090909090909
"Aarón Martín",1.28571428571429,0,0.0420639612046736,23.0751447374551,0.857142857142857,0,0,0.285714285714286,0.142857142857143,0,1.14285714285714,0.142857142857143
"Adam Bodzek",1.33333333333333,0,0.105152985081077,19.1445985057174,1,0.166666666666667,0,0.166666666666667,0,1,0.166666666666667,0.166666666666667
"Ademola Lookman",1,0,0.0382807748392225,21.2663785389976,1,0,0,0,0,0.5,0.5,0
"Akaki Gogia",1,0,0.018413729965687,24.0635524678358,0,1,0,0,0,1,0,0
"Aleksandar Dragovic",2,0,0.814708776772022,7.12263439001487,1,1,0,0,0,0,1,1
"Alessandro Schöpf",1.66666666666667,0,0.185392267381152,18.5494506494512,1.16666666666667,0.166666666666667,0,0.333333333333333,0,1,0.5,0.166666666666667
"Alexander Hack",1.4,0,0.126705356873572,17.2896967701516,0.6,0,0,0.8,0,0,0.8,0.6
"Alexandru Maxim",1,0,0.0350001696497203,22.499832089122,1,0,0,0,0,1,0,0
"Amadou Haidara",2,0,0.0761096520083291,22.6946817745066,1.85714285714286,0,0,0.142857142857143,0,1.28571428571429,0.571428571428571,0.142857142857143
"Amir Abrashi",1.33333333333333,0,0.165847649176916,22.6847647913218,1.33333333333333,0,0,0,0,1,0.333333333333333,0
"Ante Rebic",2,0,0.122888527810573,21.9796072995068,1,0,0,0,1,2,0,0
"Arne Maier",1,0,0.0234109302982687,26.1468760360617,1,0,0,0,0,1,0,0
"Babacar Gueye",2,0,0.636104643344879,9.53976169256665,0,1,0,1,0,2,0,0
"Bastian Oczipka",1,0,0.0295759444124996,25.2728717075622,0.875,0,0,0.125,0,0.375,0.625,0
"Benjamin Goller",1,0,0.062974236905575,17.7711320542217,1,0,0,0,0,1,0,0
"Benno Schmitz",1,0,0.0462541421875355,24.5471170632539,1,0,0,0,0,1,0,0
"Bernard Tekpetey",2,0,0.0715508949942887,22.2852453572236,1.66666666666667,0.166666666666667,0,0.166666666666667,0,1.33333333333333,0.5,0.166666666666667
"Birger Verstraete",1.75,0,0.0764842419885103,23.7666974824919,0.75,0,0,0.25,0.75,1.5,0.25,0
"Bote Baku",1.3,0,0.0449104618281126,24.6335302749083,1,0,0,0.3,0,1,0.3,0
"Brandon Borrello",1.75,0,0.0767026327084748,17.6791558381101,1.25,0.5,0,0,0,1.25,0.25,0.25
"Christian Groß",1.5,0,0.105123868212104,16.2614620917795,0,0,0,1.5,0,0,1.5,0
"Christian Strohdiek",1.2,0,0.0526246024295688,15.9434562746362,0.2,0.2,0,0.8,0,0.6,0,0.6
"Christoph Kramer",1.33333333333333,0,0.045248797008147,21.7740789521301,0.666666666666667,0.166666666666667,0,0.5,0,0.833333333333333,0.333333333333333,0.166666666666667
"Christopher Lenz",1.07692307692308,0,0.0459905924418799,25.3814902635728,0.923076923076923,0,0,0.0769230769230769,0.0769230769230769,0.230769230769231,0.769230769230769,0.0769230769230769
"Christopher Trimmel",1,0,0.013191325124353,24.156438083847,1,0,0,0,0,1,0,0
"Claudio Pizarro",1.33333333333333,0,0.144514994074901,11.1054876451962,0.666666666666667,0,0,0.666666666666667,0,0,0,1.33333333333333
"Daichi Kamada",2.14285714285714,0,0.233211576140353,17.8323103311551,1.85714285714286,0.0714285714285714,0,0.142857142857143,0.0714285714285714,1.35714285714286,0.571428571428571,0.214285714285714
"Daishawn Redan",1,0,0.128218322992325,7.2723465951507,1,0,0,0,0,1,0,0
"Dani Olmo",1.66666666666667,0,0.257548476258914,15.1788821813731,1,0,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0.333333333333333
"Danny Latza",1.625,0,0.127048595109955,18.2679277061929,1.25,0,0,0.375,0,1.125,0.25,0.25
"Dawid Kownacki",2,0,0.210332502969183,16.8120251621381,1.53846153846154,0.153846153846154,0,0.307692307692308,0,0.923076923076923,0.307692307692308,0.692307692307692
"Dayotchanculle Upamecano",1.44444444444444,0,0.190722542297509,12.2602382466808,0.111111111111111,0.333333333333333,0,1,0,0.666666666666667,0,0.777777777777778
"Dennis Geiger",1.5,0,0.127783718518913,20.2222240927857,1.33333333333333,0,0,0,0.166666666666667,0.833333333333333,0.666666666666667,0
"Dennis Jastrzembski",1,0,0.294586807489395,18.2214624798288,1,0,0,0,0,0,1,0
"Diadie Samassékou",1,0,0.021631038747728,23.3945699586309,0.5,0.5,0,0,0,0.5,0.5,0
"Diego Demme",1,0,0.183647477533668,21.1276147538418,0.5,0.25,0,0.25,0,1,0,0
"Dominik Kohr",2.22222222222222,0,0.129280975864579,20.5615982430623,1.44444444444444,0.111111111111111,0,0.666666666666667,0,1.33333333333333,0.444444444444444,0.444444444444444
"Dominique Heintz",1,0,0.0429869038052858,19.0736647801707,0.5,0.25,0,0.25,0,0.25,0.75,0
"Edimilson Fernandes",1.58333333333333,0,0.0416939141384016,26.1736989017141,1.33333333333333,0.0833333333333333,0,0.166666666666667,0,1.41666666666667,0.166666666666667,0
"Edmond Tapsoba",1,0,0.0728454971686005,19.9155614771943,0.5,0,0,0.5,0,0.5,0,0.5
"Elvis Rexhbecaj",2.33333333333333,0,0.226852772757411,19.4101299904602,2.33333333333333,0,0,0,0,1,0.666666666666667,0.666666666666667
"Erik Durm",2,0,0.0767598153491109,19.973863546553,1.57142857142857,0.142857142857143,0,0.285714285714286,0,0.571428571428571,1.28571428571429,0.142857142857143
"Ethan Ampadu",1,0,0.055435582995415,7.94980293731792,0,0,0,1,0,0,0,1
"Evan Ndicka",1.75,0,0.100014741998166,15.5204148226583,0.5,0.75,0,0.5,0,0.25,0.75,0.75
"Exequiel Palacios",2.5,0,0.118327837437392,16.969852055446,1.5,0,0,1,0,1.5,1,0
"Fabian Reese",1.5,0,0.062018755823374,24.1088620948548,1.5,0,0,0,0,1.5,0,0
"Felix Klaus",2,0,0.314823274267837,16.0970015553963,1.625,0.25,0,0.125,0,1.625,0.375,0
"Felix Kroos",1,0,0.030873220413923,23.8105090895041,1,0,0,0,0,1,0,0
"Felix Uduokhai",2,0,0.0745463808998465,17.5213099775986,0.5,0,0,1.5,0,0.5,0.5,1
"Fin Bartels",3,0,0.123025830835105,17.7922788743409,3,0,0,0,0,1,1,1
"Florian Grillitsch",1.875,0,0.083545180503279,22.1195831349045,1.125,0.125,0,0.625,0,1.5,0,0.375
"Florian Hübner",1,0,0.246035613119602,7.15801221399407,0,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0,0.666666666666667
"Giovanni Reyna",1.5,0,0.076752094551921,20.549416185614,1.5,0,0,0,0,1,0.5,0
"Grischa Prömel",1.5,0,0.089239927008748,17.2285349328989,0.5,0.5,0,0.5,0,1,0.5,0
"Guido Burgstaller",2.53846153846154,0,0.302530095554315,15.1047412759427,1.92307692307692,0.0769230769230769,0,0.538461538461538,0,0.923076923076923,0.923076923076923,0.692307692307692
"Håvard Nordtveit",1,0,0.221825990825891,10.3647959107026,0,0.5,0,0.5,0,0.5,0,0.5
"Ibrahima Konaté",1,0,0.050532959401608,7.43851610778289,0,0,0,1,0,0,0,1
"Ibrahima Traoré",1,0,0.129127562046051,20.9535778962522,0,0,0,0,1,0,1,0
"Ishak Belfodil",3,0,0.29437507626911,13.1795307348085,2,0.333333333333333,0,0.666666666666667,0,1.33333333333333,0.333333333333333,1
"Jacob Bruun Larsen",1.5,0,0.105072973296046,11.2559741563289,1.5,0,0,0,0,0.5,0.5,0.5
"Jan Morávek",1,0,0.021511685103178,26.5220245629939,1,0,0,0,0,1,0,0
"Jan Thielmann",1.5,0,0.0604687230661512,22.1685544111864,1.25,0.25,0,0,0,1.5,0,0
"Javi Martínez",1,0,0.131208688020706,5.71050683448281,0,1,0,0,0,0,0,1
"Jean Zimmer",1.5,0,0.0750831877812743,23.5521947067448,1,0.166666666666667,0,0.333333333333333,0,1.33333333333333,0.166666666666667,0
"Jean-Clair Todibo",1.5,0,0.064006317406893,8.63440022285838,0,0.5,0,1,0,0,0,1.5
"Jeffrey Bruma",1.66666666666667,0,0.176985716654195,11.9111285611208,0.111111111111111,0.333333333333333,0,1.11111111111111,0.111111111111111,0.555555555555556,0,1.11111111111111
"Jérôme Boateng",1,0,0.0535667818039657,22.4571300554935,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0
"Jérôme Gondorf",1,0,0.0197886023670435,26.985067146546,0.5,0.5,0,0,0,0.5,0.5,0
"John Brooks",1.125,0,0.0881147627951576,10.2128204515974,0,0.25,0,0.875,0,0.125,0.125,0.875
"Jonathan Burkardt",1,0,0.133891528472304,13.3084821681041,0.75,0,0,0.25,0,0.25,0.5,0.25
"Jonathan Tah",1,0,0.0583771018621823,15.2331606705735,0.166666666666667,0.166666666666667,0,0.666666666666667,0,0.166666666666667,0.166666666666667,0.666666666666667
"Joshua Mees",1.25,0,0.064946518279612,21.5237970939952,1.25,0,0,0,0,0.5,0.75,0
"Josuha Guilavogui",1.69230769230769,0,0.0745073283234469,16.9409190541293,0.692307692307692,0.307692307692308,0,0.692307692307692,0,0.846153846153846,0.230769230769231,0.615384615384615
"Juan Miranda",3,0,0.119564635679125,24.1640342839699,3,0,0,0,0,1,2,0
"Julian Ryerson",1,0,0.581449508666992,4.9354652498023,1,0,0,0,0,1,0,0
"Julian Schieber",1,0,0.060518737882376,16.1546998720384,1,0,0,0,0,0,1,0
"Ken Reichel",1,0,0.052755974233151,17.3122237146982,0,1,0,0,0,0,1,0
"Kerem Demirbay",2.09090909090909,0,0.121802064166828,22.4543355959229,1.72727272727273,0,0,0.181818181818182,0.181818181818182,0.272727272727273,1.81818181818182,0
"Keven Schlotterbeck",1.42857142857143,0,0.0989091598561831,16.9594157531104,0.571428571428571,0.571428571428571,0,0.285714285714286,0,0.428571428571429,0.285714285714286,0.714285714285714
"Kevin Akpoguma",1,0,0.0426298235543075,19.6589620743759,0,0.5,0,0.5,0,0.5,0,0.5
"Kevin Möhwald",3,0,0.061024631373585,26.1420718988416,2,1,0,0,0,3,0,0
"Kevin Stöger",1.83333333333333,0,0.0558355993901693,23.2738475225868,1.83333333333333,0,0,0,0,0.166666666666667,1.5,0.166666666666667
"Kevin Vogt",1,0,0.295001178979874,8.79527285228346,0,1,0,0,0,0,0,1
"Kingsley Schindler",1.71428571428571,0,0.122948481967407,22.920551949302,1.42857142857143,0.142857142857143,0,0.142857142857143,0,0.714285714285714,1,0
"László Bénes",2.33333333333333,0,0.117619981989265,24.2715014790615,1.55555555555556,0.111111111111111,0,0.111111111111111,0.555555555555556,0,2.11111111111111,0.222222222222222
"Laurent Jans",1.2,0,0.017838118597865,26.7696077010312,1,0,0,0.2,0,0.4,0.8,0
"Leandro Barreiro Martins",1.2,0,0.055865253135562,18.7090327395961,1.2,0,0,0,0,0.6,0.4,0.2
"Lewis Baker",2,0,0.0829505987154943,27.6243477029561,1.16666666666667,0,0,0.5,0.333333333333333,0.833333333333333,1.16666666666667,0
"Lino Tempelmann",1,0,0.022033408284187,27.0363641611818,1,0,0,0,0,0,1,0
"Luca Kilian",1,0,0.035511884838343,14.5474898021309,0,0,0,1,0,0,0,1
"Lucas Hernández",1,0,0.009249137714505,32.6199661725209,0,0,0,1,0,0,1,0
"Lucas Torró",2,0,0.02193557890132,12.1787050874671,0,1,0,1,0,0,0,2
"Ludwig Augustinsson",1,0,0.03502341080457,20.960681990533,0,0.5,0,0,0.5,0,0.5,0.5
"Lukas Klünter",1,0,0.023546032607555,25.9762283109095,1,0,0,0,0,0,1,0
"Lukas Kübler",1,0,0.058196317404509,19.5391872218631,1,0,0,0,0,1,0,0
"Lukas Nmecha",1,0,0.13066886117061,17.3666527358212,1,0,0,0,0,1,0,0
"Lukas Rupp",1.66666666666667,0,0.0602924029032393,14.6568408468728,1.33333333333333,0,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667
"Mahmoud Dahoud",1.6,0,0.164413309469819,18.8731413631532,1.4,0,0,0.2,0,1.4,0.2,0
"Manuel Akanji",1.2,0,0.137820892035961,17.5529247407219,0.4,0.4,0,0.4,0,0.4,0,0.8
"Manuel Gulde",1.5,0,0.122003144118935,13.1919411696341,0.25,0.375,0,0.875,0,0.5,0.5,0.5
"Marcel Risse",1,0,0.048029858618975,29.7281494633796,0,0,0,0,1,1,0,0
"Marcel Sobottka",1,0,0.024401903152466,26.7030271459083,1,0,0,0,0,1,0,0
"Marco Höger",1,0,0.078925803303719,11.9500645850866,0,1,0,0,0,0,1,0
"Markus Suttner",2,0,0.0680982287973168,23.8482399854421,1,0,0,0.8,0.2,0.2,1.8,0
"Marlon Ritter",2.5,0,0.121272566728294,24.0369162951266,2,0,0,0,0.5,1.5,1,0
"Marvin Plattenhardt",1,0,0.0909262206405403,24.1936678429395,0.333333333333333,0,0,0,0.666666666666667,0,1,0
"Matija Nastasic",1.375,0,0.14116885792464,10.6801403334987,0.125,0.5,0,0.75,0,0.25,0.125,1
"Maximilian Eggestein",2.25,0,0.111530061636586,21.2619998516402,1.9375,0,0,0.3125,0,0.9375,1.25,0.0625
"Michaël Cuisance",1,0,0.0266985893249515,24.5003132451708,1,0,0,0,0,0,1,0
"Michael Lang",1.66666666666667,0,0.08436523253719,15.7589646126688,0.666666666666667,0.666666666666667,0,0.333333333333333,0,1,0.333333333333333,0.333333333333333
"Mijat Gacinovic",2,0,0.167332211742178,20.1762958961263,1.375,0,0,0.375,0.25,1.375,0.5,0.125
"Mike Frantz",1.33333333333333,0,0.129172177364429,13.569127289346,0.666666666666667,0,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0
"Milos Veljkovic",1,0,0.120778610308965,10.8771782313405,0,0,0,1,0,0,0,1
"Mitchell Weiser",1,0,0.121874513570219,21.3642503645621,1,0,0,0,0,1,0,0
"Mohamed Dräger",1.33333333333333,0,0.0302395539668698,23.6186309313052,0.833333333333333,0.166666666666667,0,0.333333333333333,0,0.833333333333333,0.333333333333333,0.166666666666667
"Moussa Niakhate",1.11111111111111,0,0.0990722134916321,12.1744142249352,0.111111111111111,0.555555555555556,0,0.444444444444444,0,0.111111111111111,0.222222222222222,0.666666666666667
"Munas Dabbur",1.5,0,0.22261321824044,13.1248565445593,1.25,0,0,0.25,0,1,0,0.5
"Nana Ampomah",1.66666666666667,0,0.0659885290596221,20.6681716242409,1.33333333333333,0,0,0.333333333333333,0,1,0.555555555555556,0.111111111111111
"Nassim Boujellab",1,0,0.08005902916193,12.8220092990758,1,0,0,0,0,1,0,0
"Nick Woltemade",1,0,0.023466685786843,26.0354087704617,1,0,0,0,0,1,0,0
"Nico Schlotterbeck",1.5,0,0.101257968693971,15.8890348873869,0,1,0,0.5,0,0,1.5,0
"Niklas Moisander",1.5,0,0.0740905009830993,15.8532584491944,0.166666666666667,0.5,0,0.833333333333333,0,0,0.833333333333333,0.666666666666667
"Niklas Süle",2,0,0.193645633136232,14.1271686351488,0.333333333333333,0.333333333333333,0,1.33333333333333,0,0.666666666666667,0,1.33333333333333
"Noah Katterbach",1,0,0.033798542494575,23.53144364331,1,0,0,0,0,1,0,0
"Nuri Sahin",1.2,0,0.0427114351652562,25.6906815489775,0.8,0,0,0.1,0.3,0,1.2,0
"Oliver Fink",1.33333333333333,0,0.0764971782142917,15.0324556709046,1,0,0,0.333333333333333,0,0.5,0.5,0.333333333333333
"Omar Mascarell",1.11111111111111,0,0.0423961745368111,24.6778744239318,0.777777777777778,0,0,0.333333333333333,0,0.555555555555556,0.555555555555556,0
"Ömer Toprak",1.33333333333333,0,0.123575149724881,16.3279576682412,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,1
"Ondrej Duda",1.75,0,0.126125636976212,20.927363840849,0.25,1,0,0,0.5,1.75,0,0
"Pascal Köpke",2,0,0.432044755667449,12.2184881735206,1.66666666666667,0,0,0.333333333333333,0,2,0,0
"Paulo Otávio",1,0,0.030662938952446,24.0384582554525,1,0,0,0,0,0,1,0
"Per Skjelbred",1,0,0.015538312494755,14.4310086950058,1,0,0,0,0,0,0,1
"Philipp Bargfrede",3,0,0.089315753430127,20.8329254367601,3,0,0,0,0,2,1,0
"Philipp Lienhart",1,0,0.0213300921022893,25.5337260258626,0.75,0,0,0.25,0,0.75,0,0.25
"Rafal Gikiewicz",2,0,0.833815306425095,8.3391854300497,0,0,0,2,0,0,1,1
"Raffael",2,0,0.247657125505308,22.1709132818627,1.33333333333333,0,0,0.333333333333333,0.333333333333333,1.66666666666667,0.333333333333333,0
"Rani Khedira",1,0,0.0356728998944162,21.0746371441553,0.8,0.2,0,0,0,0.6,0.2,0.2
"Raphael Framberger",1,0,0.100708089768887,16.036663775682,1,0,0,0,0,1,0,0
"Reece Oxford",1,0,0.025762766599655,23.1718892901737,1,0,0,0,0,1,0,0
"Robert Andrich",2.35294117647059,0,0.0724238379694085,25.5806451130249,1.94117647058824,0.117647058823529,0,0.176470588235294,0.117647058823529,1.82352941176471,0.529411764705882,0
"Ronael Pierre Gabriel",1,0,0.0268677957355975,23.9506965850821,0.5,0,0,0.5,0,1,0,0
"Santiago Ascacibar",2,0,0.022243012674153,28.419892427547,2,0,0,0,0,2,0,0
"Sebastian Langkamp",2,0,0.107196052093059,12.5883975289684,0,0.5,0,1.5,0,1,0.5,0.5
"Sheraldo Becker",2,0,0.0754554454858103,22.3286795185435,1.66666666666667,0,0,0.333333333333333,0,0.666666666666667,1.33333333333333,0
"Stefan Ilsanker",2,0,0.286298497890433,9.2941392177704,0,0.666666666666667,0,1.33333333333333,0,0,0.333333333333333,1.66666666666667
"Stefan Posch",1.36363636363636,0,0.152961611239748,16.4374067545626,0.636363636363636,0.181818181818182,0,0.545454545454545,0,0.636363636363636,0.272727272727273,0.454545454545455
"Stephan Lichtsteiner",1,0,0.014168262016028,26.253093600802,0,0.5,0,0.5,0,1,0,0
"Steven Skrzybski",3,0,0.223843704909087,13.9722889663518,3,0,0,0,0,0,3,0
"Steven Zuber",1.66666666666667,0,0.0617575732370217,22.1641798397245,1.33333333333333,0,0,0.333333333333333,0,1,0.666666666666667,0
"Suleiman Abdullahi",1,0,0.0470513527592023,19.7810228707209,1,0,0,0,0,0.666666666666667,0.333333333333333,0
"Sven Bender",1.57142857142857,0,0.11888098370816,12.5895966122337,0.285714285714286,0.285714285714286,0,1,0,0.428571428571429,0.428571428571429,0.714285714285714
"Taiwo Awoniyi",1,0,0.130705320462584,14.6931607258377,1,0,0,0,0,0.6,0,0.4
"Thomas Delaney",1.5,0,0.255751500837505,11.2693513149789,0.5,0,0,1,0,0.5,0,1
"Thomas Pledl",1,0,0.026930660009384,22.9359647301256,1,0,0,0,0,1,0,0
"Toni Leistner",1,0,0.162145402748138,11.1632597267654,0,1,0,0,0,0,0,1
"Tony Jantschke",1.33333333333333,0,0.222694758325815,11.7363157294137,0,0.333333333333333,0,1,0,0.333333333333333,0,1
"Tyler Adams",1.5,0,0.0764734027907255,17.8632619447939,1.5,0,0,0,0,1.5,0,0
"Uwe Hünemeier",1.66666666666667,0,0.107938996050507,13.36478095656,0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0,1.33333333333333
"Valon Berisha",1.25,0,0.0759290447458627,19.5579070058816,0.75,0.25,0,0.25,0,1,0,0.25
"Wendell",1.28571428571429,0,0.025695052130946,29.5036634561596,0.857142857142857,0,0,0.428571428571429,0,0,1.28571428571429,0
"Yunus Malli",1.5,0,0.126714939872424,17.6804126959166,0.833333333333333,0,0,0.666666666666667,0,0.666666666666667,0.5,0.333333333333333
